Time (ns),IRQ,spi_dual_tb.dut.tx_ready,SS_N,SCLK,spi_dual_tb.dut.rx_valid,DATA,MOSI,MISO,BUSY,spi_dual_tb.dut.clk,spi_dual_tb.expected_slave_rx,spi_dual_tb.dut.master_mode,MISO,MOSI,spi_dual_tb.dut.rst_n,SCLK,spi_dual_tb.slave_rx_valid_seen,SS_N,spi_dual_tb.timeout_cycles,spi_dual_tb.tx_data,spi_dual_tb.dut.tx_valid,spi_dual_tb.i,spi_dual_tb.dut.irq_clear,spi_dual_tb.dut.tx_data,SS_N,DATA,spi_dual_tb.dut.default_data,spi_dual_tb.dut.master_bit_counter,spi_dual_tb.dut.master_busy,spi_dual_tb.dut.master_rx_data_buffer,spi_dual_tb.dut.master_rx_shift_reg,spi_dual_tb.dut.master_rx_valid_buffer,spi_dual_tb.dut.master_sclk_counter,spi_dual_tb.dut.master_sclk_en,spi_dual_tb.dut.master_ss_n_reg,spi_dual_tb.dut.master_start_rx,spi_dual_tb.dut.master_start_tx,spi_dual_tb.dut.master_tx_ready_buffer,spi_dual_tb.dut.master_tx_shift_reg,spi_dual_tb.dut.slave_bit_counter,spi_dual_tb.dut.slave_busy_buffer,spi_dual_tb.dut.slave_rx_data_buffer,spi_dual_tb.dut.slave_rx_valid_buffer,spi_dual_tb.dut.slave_sclk_last_state,spi_dual_tb.dut.slave_ss_last_state,spi_dual_tb.dut.slave_timeout_counter,spi_dual_tb.dut.slave_transaction_active,spi_dual_tb.dut.slave_tx_ready_buffer,spi_dual_tb.dut.slave_tx_shift_reg,spi_dual_tb.wait_master.timeout
5670000,0,1,b1111,0,0,b1101001011010010110100101101,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b11100,0,b100101101001011010010110100101,b1111,b1101001011010010110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11101,1,b1101001011010010110100101101,0,1,0,b10010000,1,1,b100101101001011010010110100101,b1011000
5680000,0,1,b1111,0,0,b1101001011010010110100101101,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b11100,0,b100101101001011010010110100101,b1111,b1101001011010010110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11101,1,b1101001011010010110100101101,0,1,0,b10010000,1,1,b100101101001011010010110100101,b1011000
5690000,0,1,b1111,0,0,b1101001011010010110100101101,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11101,0,b100101101001011010010110100101,b1111,b1101001011010010110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11101,1,b1101001011010010110100101101,0,0,0,b10010001,1,1,b100101101001011010010110100101,b1011000
5700000,0,1,b1111,0,0,b1101001011010010110100101101,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11101,0,b100101101001011010010110100101,b1111,b1101001011010010110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11101,1,b1101001011010010110100101101,0,0,0,b10010001,1,1,b100101101001011010010110100101,b1011000
5710000,0,1,b1111,0,0,b1101001011010010110100101101,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11101,0,b100101101001011010010110100101,b1111,b1101001011010010110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11101,1,b1101001011010010110100101101,0,0,0,b10010010,1,1,b100101101001011010010110100101,b1011000
5720000,0,1,b1111,0,0,b1101001011010010110100101101,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11101,0,b100101101001011010010110100101,b1111,b1101001011010010110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11101,1,b1101001011010010110100101101,0,0,0,b10010010,1,1,b100101101001011010010110100101,b1011000
5730000,0,1,b1111,0,0,b1101001011010010110100101101,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11101,0,b100101101001011010010110100101,b1111,b1101001011010010110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11101,1,b1101001011010010110100101101,0,0,0,b10010011,1,1,b100101101001011010010110100101,b1011000
5740000,0,1,b1111,0,0,b1101001011010010110100101101,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b11101,0,b100101101001011010010110100101,b1111,b1101001011010010110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11101,1,b1101001011010010110100101101,0,0,0,b10010011,1,1,b100101101001011010010110100101,b1011000
5750000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b11101,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,1,0,b10010100,1,1,b100101101001011010010110100101,b1011000
5760000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b11101,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,1,0,b10010100,1,1,b100101101001011010010110100101,b1011000
5770000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b11101,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,1,0,b10010101,1,1,b100101101001011010010110100101,b1011000
5780000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b11101,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,1,0,b10010101,1,1,b100101101001011010010110100101,b1011000
5790000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,0,0,b10010110,1,1,b100101101001011010010110100101,b1011000
5800000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,0,0,b10010110,1,1,b100101101001011010010110100101,b1011000
5810000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,0,0,b10010111,1,1,b100101101001011010010110100101,b1011000
5820000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,0,0,b10010111,1,1,b100101101001011010010110100101,b1011000
5830000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,0,0,b10011000,1,1,b100101101001011010010110100101,b1011000
5840000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,0,0,b10011000,1,1,b100101101001011010010110100101,b1011000
5850000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,0,0,b10011001,1,1,b100101101001011010010110100101,b1011000
5860000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,0,0,b10011001,1,1,b100101101001011010010110100101,b1011000
5870000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,0,0,b10011010,1,1,b100101101001011010010110100101,b1011000
5880000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,1,b11010010110100101101001011010,0,0,0,b10011010,1,1,b100101101001011010010110100101,b1011000
5890000,0,1,b1111,0,1,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,1,0,1,b10011011,0,1,b100101101001011010010110100101,b1011000
5900000,0,1,b1111,0,1,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,1,0,1,b10011011,0,1,b100101101001011010010110100101,b1011000
5910000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
5920000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
5930000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
5940000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
5950000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
5960000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
5970000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
5980000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
5990000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6000000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6010000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6020000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6030000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6040000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6050000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6060000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6070000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6080000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6090000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,b0,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6100000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,b0,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6110000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,b0,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6120000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,b0,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6130000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,b0,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6140000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,b0,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6150000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,b0,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6160000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,b0,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6170000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,b0,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6180000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,0,b11010010110100101101001011010,0,0,0,1,0,1,1,b0,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
6190000,0,1,b1111,0,0,b11010010110100101101001011010,0,1,0,1,b11010010110100101101001011010,0,0,0,1,0,1,1,b0,b100101101001011010010110100101,0,b11110,0,b100101101001011010010110100101,b1111,b11010010110100101101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11110,0,b11010010110100101101001011010,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
