Time (ns),SS_N,SCLK,DATA,MOSI,IRQ,BUSY,spi_master_tb.dut.clk,MISO,spi_master_tb.dut.rst_n,spi_master_tb.dut.start_rx,spi_master_tb.dut.start_tx,spi_master_tb.tx_data,spi_master_tb.ss_idx,spi_master_tb.timeout_cycles,spi_master_tb.dut.CPHA,spi_master_tb.dut.CPOL,spi_master_tb.dut.SS_ACTIVE,spi_master_tb.dut.tx_data,spi_master_tb.dut.bit_counter,spi_master_tb.dut.clk_counter,spi_master_tb.dut.default_data,spi_master_tb.dut.last_sclk,spi_master_tb.dut.next_state,DATA,spi_master_tb.dut.rx_shift_reg,spi_master_tb.dut.sclk_gen,SS_N,spi_master_tb.dut.state,spi_master_tb.dut.tx_shift_reg,spi_master_tb.assert_all_ss_inactive.tag,spi_master_tb.assert_selected_ss_active.tag,spi_master_tb.wait_for_busy_assert.tag,spi_master_tb.wait_for_busy_assert.max_cycles,spi_master_tb.wait_for_not_busy.tag,spi_master_tb.wait_for_not_busy.max_cycles
12010000,b11110111,0,b1111111111111111,0,0,1,1,1,1,0,0,b1010101111001101,b1000,b101111,1,1,0,b1010101111001101,b110,b11,b1010010110100101,0,b10,b1111111111111111,b11111,0,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12020000,b11110111,0,b1111111111111111,0,0,1,0,1,1,0,0,b1010101111001101,b1000,b101111,1,1,0,b1010101111001101,b110,b11,b1010010110100101,0,b10,b1111111111111111,b11111,0,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12030000,b11110111,0,b1111111111111111,0,0,1,1,1,1,0,0,b1010101111001101,b1000,b110000,1,1,0,b1010101111001101,b110,b0,b1010010110100101,0,b10,b1111111111111111,b11111,1,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12040000,b11110111,0,b1111111111111111,0,0,1,0,1,1,0,0,b1010101111001101,b1000,b110000,1,1,0,b1010101111001101,b110,b0,b1010010110100101,0,b10,b1111111111111111,b11111,1,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12050000,b11110111,1,b1111111111111111,0,0,1,1,1,1,0,0,b1010101111001101,b1000,b110001,1,1,0,b1010101111001101,b110,b1,b1010010110100101,1,b10,b1111111111111111,b111111,1,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12060000,b11110111,1,b1111111111111111,0,0,1,0,1,1,0,0,b1010101111001101,b1000,b110001,1,1,0,b1010101111001101,b110,b1,b1010010110100101,1,b10,b1111111111111111,b111111,1,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12070000,b11110111,1,b1111111111111111,0,0,1,1,1,1,0,0,b1010101111001101,b1000,b110010,1,1,0,b1010101111001101,b110,b10,b1010010110100101,1,b10,b1111111111111111,b111111,1,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12080000,b11110111,1,b1111111111111111,0,0,1,0,1,1,0,0,b1010101111001101,b1000,b110010,1,1,0,b1010101111001101,b110,b10,b1010010110100101,1,b10,b1111111111111111,b111111,1,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12090000,b11110111,1,b1111111111111111,0,0,1,1,1,1,0,0,b1010101111001101,b1000,b110011,1,1,0,b1010101111001101,b110,b11,b1010010110100101,1,b10,b1111111111111111,b111111,1,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12100000,b11110111,1,b1111111111111111,0,0,1,0,1,1,0,0,b1010101111001101,b1000,b110011,1,1,0,b1010101111001101,b110,b11,b1010010110100101,1,b10,b1111111111111111,b111111,1,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12110000,b11110111,1,b1111111111111111,0,0,1,1,1,1,0,0,b1010101111001101,b1000,b110100,1,1,0,b1010101111001101,b110,b0,b1010010110100101,1,b10,b1111111111111111,b111111,0,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12120000,b11110111,1,b1111111111111111,0,0,1,0,1,1,0,0,b1010101111001101,b1000,b110100,1,1,0,b1010101111001101,b110,b0,b1010010110100101,1,b10,b1111111111111111,b111111,0,b11110111,b10,b1111001101000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12130000,b11110111,0,b1111111111111111,1,0,1,1,1,1,0,0,b1010101111001101,b1000,b110101,1,1,0,b1010101111001101,b111,b1,b1010010110100101,0,b10,b1111111111111111,b111111,0,b11110111,b10,b1110011010000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12140000,b11110111,0,b1111111111111111,1,0,1,0,1,1,0,0,b1010101111001101,b1000,b110101,1,1,0,b1010101111001101,b111,b1,b1010010110100101,0,b10,b1111111111111111,b111111,0,b11110111,b10,b1110011010000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12150000,b11110111,0,b1111111111111111,1,0,1,1,1,1,0,0,b1010101111001101,b1000,b110110,1,1,0,b1010101111001101,b111,b10,b1010010110100101,0,b10,b1111111111111111,b111111,0,b11110111,b10,b1110011010000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12160000,b11110111,0,b1111111111111111,1,0,1,0,1,1,0,0,b1010101111001101,b1000,b110110,1,1,0,b1010101111001101,b111,b10,b1010010110100101,0,b10,b1111111111111111,b111111,0,b11110111,b10,b1110011010000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12170000,b11110111,0,b1111111111111111,1,0,1,1,1,1,0,0,b1010101111001101,b1000,b110111,1,1,0,b1010101111001101,b111,b11,b1010010110100101,0,b10,b1111111111111111,b111111,0,b11110111,b10,b1110011010000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12180000,b11110111,0,b1111111111111111,1,0,1,0,1,1,0,0,b1010101111001101,b1000,b110111,1,1,0,b1010101111001101,b111,b11,b1010010110100101,0,b10,b1111111111111111,b111111,0,b11110111,b10,b1110011010000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
12190000,b11110111,0,b1111111111111111,1,0,1,1,1,1,0,0,b1010101111001101,b1000,b111000,1,1,0,b1010101111001101,b111,b0,b1010010110100101,0,b10,b1111111111111111,b111111,1,b11110111,b10,b1110011010000000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100010111110110001101101111011011010111000001101100011001010111010001100101,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b11111010000,b11101000110010101110011011101000011010001011111011000110110111101101110011001100110100101100111,b100111000100000
